ophys_experiment_id,equipment_name,full_genotype,mouse_id,reporter_line,driver_line,sex,age_in_days,cre_line,indicator,session_number,prior_exposures_to_session_type,prior_exposures_to_image_set,prior_exposures_to_omissions,ophys_session_id,behavior_session_id,ophys_container_id,project_code,imaging_depth,targeted_structure,date_of_acquisition,session_type,experience_level,passive,image_set,file_id
951980486,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,206.0,Sst-IRES-Cre,GCaMP6f,1.0,0.0,65.0,0.0,951410079,951520319,1018028360,VisualBehaviorMultiscope,300,VISl,2019-09-20 09:45:29.897856,OPHYS_1_images_A,Familiar,False,A,1085400869
951980473,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,206.0,Sst-IRES-Cre,GCaMP6f,1.0,0.0,65.0,0.0,951410079,951520319,1018028345,VisualBehaviorMultiscope,225,VISp,2019-09-20 09:45:29.897856,OPHYS_1_images_A,Familiar,False,A,1085400919
951980481,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,206.0,Sst-IRES-Cre,GCaMP6f,1.0,0.0,65.0,0.0,951410079,951520319,1018028357,VisualBehaviorMultiscope,225,VISl,2019-09-20 09:45:29.897856,OPHYS_1_images_A,Familiar,False,A,1085400972
951980471,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,206.0,Sst-IRES-Cre,GCaMP6f,1.0,0.0,65.0,0.0,951410079,951520319,1018028342,VisualBehaviorMultiscope,150,VISp,2019-09-20 09:45:29.897856,OPHYS_1_images_A,Familiar,False,A,1085394308
951980475,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,206.0,Sst-IRES-Cre,GCaMP6f,1.0,0.0,65.0,0.0,951410079,951520319,1018028339,VisualBehaviorMultiscope,75,VISp,2019-09-20 09:45:29.897856,OPHYS_1_images_A,Familiar,False,A,1085400920
951980479,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,206.0,Sst-IRES-Cre,GCaMP6f,1.0,0.0,65.0,0.0,951410079,951520319,1018028354,VisualBehaviorMultiscope,150,VISl,2019-09-20 09:45:29.897856,OPHYS_1_images_A,Familiar,False,A,1085400977
951980484,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,206.0,Sst-IRES-Cre,GCaMP6f,1.0,0.0,65.0,0.0,951410079,951520319,1018028351,VisualBehaviorMultiscope,75,VISl,2019-09-20 09:45:29.897856,OPHYS_1_images_A,Familiar,False,A,1085400876
953659752,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,209.0,Sst-IRES-Cre,GCaMP6f,2.0,0.0,66.0,1.0,952430817,952554548,1018028357,VisualBehaviorMultiscope,225,VISl,2019-09-23 08:13:07.627573,OPHYS_2_images_A_passive,Familiar,True,A,1086012413
953659743,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,209.0,Sst-IRES-Cre,GCaMP6f,2.0,0.0,66.0,1.0,952430817,952554548,1018028345,VisualBehaviorMultiscope,225,VISp,2019-09-23 08:13:07.627573,OPHYS_2_images_A_passive,Familiar,True,A,1086012706
953659745,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,209.0,Sst-IRES-Cre,GCaMP6f,2.0,0.0,66.0,1.0,952430817,952554548,1018028339,VisualBehaviorMultiscope,75,VISp,2019-09-23 08:13:07.627573,OPHYS_2_images_A_passive,Familiar,True,A,1086012793
953659749,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,209.0,Sst-IRES-Cre,GCaMP6f,2.0,0.0,66.0,1.0,952430817,952554548,1018028354,VisualBehaviorMultiscope,150,VISl,2019-09-23 08:13:07.627573,OPHYS_2_images_A_passive,Familiar,True,A,1086012807
958527488,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,210.0,Sst-IRES-Cre,GCaMP6f,3.0,0.0,67.0,2.0,954954402,953982960,1018028360,VisualBehaviorMultiscope,300,VISl,2019-09-24 16:00:00.000000,OPHYS_3_images_A,Familiar,False,A,1085402076
958527464,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,210.0,Sst-IRES-Cre,GCaMP6f,3.0,0.0,67.0,2.0,954954402,953982960,1018028342,VisualBehaviorMultiscope,150,VISp,2019-09-24 16:00:00.000000,OPHYS_3_images_A,Familiar,False,A,1085402137
958527481,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,210.0,Sst-IRES-Cre,GCaMP6f,3.0,0.0,67.0,2.0,954954402,953982960,1018028357,VisualBehaviorMultiscope,225,VISl,2019-09-24 16:00:00.000000,OPHYS_3_images_A,Familiar,False,A,1085402098
958527485,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,210.0,Sst-IRES-Cre,GCaMP6f,3.0,0.0,67.0,2.0,954954402,953982960,1018028351,VisualBehaviorMultiscope,75,VISl,2019-09-24 16:00:00.000000,OPHYS_3_images_A,Familiar,False,A,1085402079
958527479,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,210.0,Sst-IRES-Cre,GCaMP6f,3.0,0.0,67.0,2.0,954954402,953982960,1018028354,VisualBehaviorMultiscope,150,VISl,2019-09-24 16:00:00.000000,OPHYS_3_images_A,Familiar,False,A,1085402124
958527474,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,210.0,Sst-IRES-Cre,GCaMP6f,3.0,0.0,67.0,2.0,954954402,953982960,1018028339,VisualBehaviorMultiscope,75,VISp,2019-09-24 16:00:00.000000,OPHYS_3_images_A,Familiar,False,A,1085402113
958527471,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,210.0,Sst-IRES-Cre,GCaMP6f,3.0,0.0,67.0,2.0,954954402,953982960,1018028345,VisualBehaviorMultiscope,225,VISp,2019-09-24 16:00:00.000000,OPHYS_3_images_A,Familiar,False,A,1085402115
956941841,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,212.0,Sst-IRES-Cre,GCaMP6f,3.0,1.0,68.0,3.0,955775716,956010809,1018028342,VisualBehaviorMultiscope,150,VISp,2019-09-26 08:44:37.199778,OPHYS_3_images_A,Familiar,False,A,1085401579
956941846,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,212.0,Sst-IRES-Cre,GCaMP6f,3.0,1.0,68.0,3.0,955775716,956010809,1018028339,VisualBehaviorMultiscope,75,VISp,2019-09-26 08:44:37.199778,OPHYS_3_images_A,Familiar,False,A,1085401535
956941844,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,212.0,Sst-IRES-Cre,GCaMP6f,3.0,1.0,68.0,3.0,955775716,956010809,1018028345,VisualBehaviorMultiscope,225,VISp,2019-09-26 08:44:37.199778,OPHYS_3_images_A,Familiar,False,A,1085401552
957759570,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,213.0,Sst-IRES-Cre,GCaMP6f,4.0,0.0,0.0,4.0,957020350,957032492,1018028354,VisualBehaviorMultiscope,150,VISl,2019-09-27 08:28:05.415005,OPHYS_4_images_B,Novel 1,False,B,1085397104
957759564,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,213.0,Sst-IRES-Cre,GCaMP6f,4.0,0.0,0.0,4.0,957020350,957032492,1018028345,VisualBehaviorMultiscope,225,VISp,2019-09-27 08:28:05.415005,OPHYS_4_images_B,Novel 1,False,B,1085398496
957759576,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,213.0,Sst-IRES-Cre,GCaMP6f,4.0,0.0,0.0,4.0,957020350,957032492,1018028360,VisualBehaviorMultiscope,300,VISl,2019-09-27 08:28:05.415005,OPHYS_4_images_B,Novel 1,False,B,1085398256
957759562,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,213.0,Sst-IRES-Cre,GCaMP6f,4.0,0.0,0.0,4.0,957020350,957032492,1018028342,VisualBehaviorMultiscope,150,VISp,2019-09-27 08:28:05.415005,OPHYS_4_images_B,Novel 1,False,B,1085398531
957759572,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,213.0,Sst-IRES-Cre,GCaMP6f,4.0,0.0,0.0,4.0,957020350,957032492,1018028357,VisualBehaviorMultiscope,225,VISl,2019-09-27 08:28:05.415005,OPHYS_4_images_B,Novel 1,False,B,1085398490
957759566,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,213.0,Sst-IRES-Cre,GCaMP6f,4.0,0.0,0.0,4.0,957020350,957032492,1018028339,VisualBehaviorMultiscope,75,VISp,2019-09-27 08:28:05.415005,OPHYS_4_images_B,Novel 1,False,B,1085397178
957759574,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,213.0,Sst-IRES-Cre,GCaMP6f,4.0,0.0,0.0,4.0,957020350,957032492,1018028351,VisualBehaviorMultiscope,75,VISl,2019-09-27 08:28:05.415005,OPHYS_4_images_B,Novel 1,False,B,1085396688
958741230,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,216.0,Sst-IRES-Cre,GCaMP6f,3.0,2.0,69.0,5.0,958105827,958234742,1018028357,VisualBehaviorMultiscope,225,VISl,2019-09-30 08:24:24.860599,OPHYS_3_images_A,Familiar,False,A,1085402121
958741219,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,216.0,Sst-IRES-Cre,GCaMP6f,3.0,2.0,69.0,5.0,958105827,958234742,1018028342,VisualBehaviorMultiscope,150,VISp,2019-09-30 08:24:24.860599,OPHYS_3_images_A,Familiar,False,A,1085402102
958741222,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,216.0,Sst-IRES-Cre,GCaMP6f,3.0,2.0,69.0,5.0,958105827,958234742,1018028345,VisualBehaviorMultiscope,225,VISp,2019-09-30 08:24:24.860599,OPHYS_3_images_A,Familiar,False,A,1085402131
958741232,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,216.0,Sst-IRES-Cre,GCaMP6f,3.0,2.0,69.0,5.0,958105827,958234742,1018028351,VisualBehaviorMultiscope,75,VISl,2019-09-30 08:24:24.860599,OPHYS_3_images_A,Familiar,False,A,1085401923
958741234,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,216.0,Sst-IRES-Cre,GCaMP6f,3.0,2.0,69.0,5.0,958105827,958234742,1018028360,VisualBehaviorMultiscope,300,VISl,2019-09-30 08:24:24.860599,OPHYS_3_images_A,Familiar,False,A,1085401906
959388796,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,217.0,Sst-IRES-Cre,GCaMP6f,5.0,0.0,1.0,6.0,958772311,958888263,1018028354,VisualBehaviorMultiscope,150,VISl,2019-10-01 08:25:28.921369,OPHYS_5_images_B_passive,Novel >1,True,B,1086012484
959388790,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,217.0,Sst-IRES-Cre,GCaMP6f,5.0,0.0,1.0,6.0,958772311,958888263,1018028345,VisualBehaviorMultiscope,225,VISp,2019-10-01 08:25:28.921369,OPHYS_5_images_B_passive,Novel >1,True,B,1086012436
959388800,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,217.0,Sst-IRES-Cre,GCaMP6f,5.0,0.0,1.0,6.0,958772311,958888263,1018028351,VisualBehaviorMultiscope,75,VISl,2019-10-01 08:25:28.921369,OPHYS_5_images_B_passive,Novel >1,True,B,1086012156
959388798,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,217.0,Sst-IRES-Cre,GCaMP6f,5.0,0.0,1.0,6.0,958772311,958888263,1018028357,VisualBehaviorMultiscope,225,VISl,2019-10-01 08:25:28.921369,OPHYS_5_images_B_passive,Novel >1,True,B,1086012217
959388802,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,217.0,Sst-IRES-Cre,GCaMP6f,5.0,0.0,1.0,6.0,958772311,958888263,1018028360,VisualBehaviorMultiscope,300,VISl,2019-10-01 08:25:28.921369,OPHYS_5_images_B_passive,Novel >1,True,B,1086012487
959388792,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,217.0,Sst-IRES-Cre,GCaMP6f,5.0,0.0,1.0,6.0,958772311,958888263,1018028339,VisualBehaviorMultiscope,75,VISp,2019-10-01 08:25:28.921369,OPHYS_5_images_B_passive,Novel >1,True,B,1086012475
959388788,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,217.0,Sst-IRES-Cre,GCaMP6f,5.0,0.0,1.0,6.0,958772311,958888263,1018028342,VisualBehaviorMultiscope,150,VISp,2019-10-01 08:25:28.921369,OPHYS_5_images_B_passive,Novel >1,True,B,1086012491
960410042,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,218.0,Sst-IRES-Cre,GCaMP6f,6.0,0.0,2.0,7.0,959458018,959681045,1018028360,VisualBehaviorMultiscope,300,VISl,2019-10-02 08:52:18.346563,OPHYS_6_images_B,Novel >1,False,B,1085402016
960410023,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,218.0,Sst-IRES-Cre,GCaMP6f,6.0,0.0,2.0,7.0,959458018,959681045,1018028342,VisualBehaviorMultiscope,150,VISp,2019-10-02 08:52:18.346563,OPHYS_6_images_B,Novel >1,False,B,1085402092
960410038,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,218.0,Sst-IRES-Cre,GCaMP6f,6.0,0.0,2.0,7.0,959458018,959681045,1018028357,VisualBehaviorMultiscope,225,VISl,2019-10-02 08:52:18.346563,OPHYS_6_images_B,Novel >1,False,B,1085402082
960410028,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,218.0,Sst-IRES-Cre,GCaMP6f,6.0,0.0,2.0,7.0,959458018,959681045,1018028339,VisualBehaviorMultiscope,75,VISp,2019-10-02 08:52:18.346563,OPHYS_6_images_B,Novel >1,False,B,1085401362
960410026,MESO.1,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,457841,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],F,218.0,Sst-IRES-Cre,GCaMP6f,6.0,0.0,2.0,7.0,959458018,959681045,1018028345,VisualBehaviorMultiscope,225,VISp,2019-10-02 08:52:18.346563,OPHYS_6_images_B,Novel >1,False,B,1085402096
993862620,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,476970,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,194.0,Sst-IRES-Cre,GCaMP6f,1.0,0.0,39.0,0.0,993727065,993766500,991913453,VisualBehaviorTask1B,275,VISp,2019-12-11 19:01:03.000000,OPHYS_1_images_B,Familiar,False,B,993906653
994053903,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,476970,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,195.0,Sst-IRES-Cre,GCaMP6f,2.0,0.0,40.0,1.0,993984066,993995204,991913453,VisualBehaviorTask1B,275,VISp,2019-12-12 20:47:45.000000,OPHYS_2_images_B_passive,Familiar,True,B,994098960
994278281,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,476970,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,196.0,Sst-IRES-Cre,GCaMP6f,3.0,0.0,41.0,2.0,994199725,994210659,991913453,VisualBehaviorTask1B,275,VISp,2019-12-13 20:34:10.000000,OPHYS_3_images_B,Familiar,False,B,994320564
994790561,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,476970,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,199.0,Sst-IRES-Cre,GCaMP6f,3.0,1.0,42.0,3.0,994731371,994743822,991913453,VisualBehaviorTask1B,275,VISp,2019-12-16 21:20:41.000000,OPHYS_3_images_B,Familiar,False,B,994831840
994955425,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,476970,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,200.0,Sst-IRES-Cre,GCaMP6f,4.0,0.0,0.0,4.0,994883056,994894518,991913453,VisualBehaviorTask1B,275,VISp,2019-12-17 19:02:07.000000,OPHYS_4_images_A,Novel 1,False,A,995003435
995280513,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,476970,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,201.0,Sst-IRES-Cre,GCaMP6f,4.0,1.0,1.0,5.0,995115654,995142529,991913453,VisualBehaviorTask1B,275,VISp,2019-12-18 19:50:24.000000,OPHYS_4_images_A,Novel >1,False,A,995502580
995439942,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,476970,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,202.0,Sst-IRES-Cre,GCaMP6f,6.0,0.0,2.0,6.0,995359867,995379633,991913453,VisualBehaviorTask1B,275,VISp,2019-12-19 21:10:05.000000,OPHYS_6_images_A,Novel >1,False,A,995523140
995622557,CAM2P.4,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,476970,Ai148(TIT2L-GC6f-ICL-tTA2),['Sst-IRES-Cre'],M,203.0,Sst-IRES-Cre,GCaMP6f,5.0,0.0,3.0,7.0,995560574,995570835,991913453,VisualBehaviorTask1B,275,VISp,2019-12-20 18:26:12.000000,OPHYS_5_images_A_passive,Novel >1,True,A,995659072
792815735,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,412036,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,148.0,Vip-IRES-Cre,GCaMP6f,1.0,0.0,19.0,1.0,792619807,792680306,791352433,VisualBehavior,175,VISp,2018-12-10 21:19:50.000000,OPHYS_1_images_A,Familiar,False,A,859887405
795073741,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,412036,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,151.0,Vip-IRES-Cre,GCaMP6f,3.0,0.0,21.0,3.0,794918442,794968300,791352433,VisualBehavior,175,VISp,2018-12-13 21:11:17.000000,OPHYS_3_images_A,Familiar,False,A,859887459
795953296,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,412036,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,152.0,Vip-IRES-Cre,GCaMP6f,4.0,0.0,0.0,4.0,795625712,795742990,791352433,VisualBehavior,175,VISp,2018-12-14 20:17:05.000000,OPHYS_4_images_B,Novel 1,False,B,859887431
796108483,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,412036,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,153.0,Vip-IRES-Cre,GCaMP6f,5.0,0.0,1.0,5.0,796044280,796052844,791352433,VisualBehavior,175,VISp,2018-12-15 20:56:37.000000,OPHYS_5_images_B_passive,Novel >1,True,B,859888310
796308505,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,412036,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,154.0,Vip-IRES-Cre,GCaMP6f,6.0,0.0,2.0,6.0,796236521,796251270,791352433,VisualBehavior,175,VISp,2018-12-16 20:44:48.000000,OPHYS_6_images_B,Novel >1,False,B,859887448
798404219,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,412036,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],F,156.0,Vip-IRES-Cre,GCaMP6f,2.0,1.0,22.0,7.0,798007990,798126878,791352433,VisualBehavior,175,VISp,2018-12-18 23:26:29.000000,OPHYS_2_images_A_passive,Familiar,True,A,859888258
826587940,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,429952,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,131.0,Vip-IRES-Cre,GCaMP6f,1.0,0.0,11.0,1.0,825682242,825888541,825183217,VisualBehavior,175,VISp,2019-02-20 15:22:44.000000,OPHYS_1_images_A,Familiar,False,A,859911267
830093338,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,429952,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,138.0,Vip-IRES-Cre,GCaMP6f,4.0,0.0,0.0,6.0,829521794,829578829,825183217,VisualBehavior,175,VISp,2019-02-27 16:09:43.000000,OPHYS_4_images_B,Novel 1,False,B,859900570
830700800,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,429952,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,139.0,Vip-IRES-Cre,GCaMP6f,5.0,0.0,1.0,7.0,830148632,830255592,825183217,VisualBehavior,175,VISp,2019-02-28 15:42:08.000000,OPHYS_5_images_B_passive,Novel >1,True,B,859912161
832115263,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,429952,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,143.0,Vip-IRES-Cre,GCaMP6f,6.0,1.0,3.0,9.0,831761261,831824426,825183217,VisualBehavior,175,VISp,2019-03-04 15:53:53.000000,OPHYS_6_images_B,Novel >1,False,B,1083983392
833631914,CAM2P.4,Vip-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,429952,Ai148(TIT2L-GC6f-ICL-tTA2),['Vip-IRES-Cre'],M,145.0,Vip-IRES-Cre,GCaMP6f,6.0,2.0,4.0,10.0,832881662,832981154,825183217,VisualBehavior,175,VISp,2019-03-06 15:34:35.000000,OPHYS_6_images_B,Novel >1,False,B,859911950
